Id;Function;threads;gpus;P;Q;mtxfmt;nb;transA;transB;m;n;k;lda;ldb;ldc;alpha;beta;seedA;seedB;seedC;tsub;time;gflops
2;dgemm;32;0;1;1;0;256;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;1.135639e+00;9.681874e+02
3;dgemm;32;0;1;1;0;256;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;1.126706e+00;9.758636e+02
0;dgemm;32;0;1;1;0;512;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;1.101913e+00;9.978209e+02
1;dgemm;32;0;1;1;0;512;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;1.107680e+00;9.926259e+02
2;dgemm;32;0;1;1;0;512;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;1.108033e+00;9.923097e+02
3;dgemm;32;0;1;1;0;512;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;1.106817e+00;9.933999e+02
0;dgemm;32;0;1;1;0;1024;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;1.073093e+00;1.024619e+03
1;dgemm;32;0;1;1;0;1024;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;1.071423e+00;1.026216e+03
2;dgemm;32;0;1;1;0;1024;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;1.072626e+00;1.025066e+03
3;dgemm;32;0;1;1;0;1024;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;1.071998e+00;1.025666e+03
0;dgemm;32;0;1;1;0;2048;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;2.000111e+00;5.497254e+02
1;dgemm;32;0;1;1;0;2048;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;2.006826e+00;5.478857e+02
2;dgemm;32;0;1;1;0;2048;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;2.000803e+00;5.495351e+02
3;dgemm;32;0;1;1;0;2048;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;1.997407e+00;5.504696e+02
0;dgemm;32;0;1;1;0;4096;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;7.907669e+00;1.390437e+02
1;dgemm;32;0;1;1;0;4096;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;7.916971e+00;1.388803e+02
2;dgemm;32;0;1;1;0;4096;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;7.898676e+00;1.392020e+02
3;dgemm;32;0;1;1;0;4096;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;7.945481e+00;1.383820e+02
0;dgemm;32;0;1;1;0;8192;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;3.275950e+01;3.356314e+01
1;dgemm;32;0;1;1;0;8192;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;3.273640e+01;3.358683e+01
2;dgemm;32;0;1;1;0;8192;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;3.272806e+01;3.359538e+01
3;dgemm;32;0;1;1;0;8192;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;3.280272e+01;3.351891e+01
0;dgemm;64;0;1;1;0;256;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;6.487938e-01;1.694701e+03
1;dgemm;64;0;1;1;0;256;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;6.487187e-01;1.694897e+03
2;dgemm;64;0;1;1;0;256;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;6.438181e-01;1.707798e+03
3;dgemm;64;0;1;1;0;256;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;6.431651e-01;1.709532e+03
0;dgemm;64;0;1;1;0;512;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;5.988984e-01;1.835890e+03
1;dgemm;64;0;1;1;0;512;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;6.052973e-01;1.816482e+03
2;dgemm;64;0;1;1;0;512;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;6.036144e-01;1.821546e+03
3;dgemm;64;0;1;1;0;512;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;6.027457e-01;1.824172e+03
0;dgemm;64;0;1;1;0;1024;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;5.566495e-01;1.975231e+03
1;dgemm;64;0;1;1;0;1024;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;5.622268e-01;1.955637e+03
2;dgemm;64;0;1;1;0;1024;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;5.546174e-01;1.982469e+03
3;dgemm;64;0;1;1;0;1024;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;5.563769e-01;1.976199e+03
0;dgemm;64;0;1;1;0;2048;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;2.036205e+00;5.399809e+02
1;dgemm;64;0;1;1;0;2048;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;2.018007e+00;5.448502e+02
2;dgemm;64;0;1;1;0;2048;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;2.026565e+00;5.425494e+02
3;dgemm;64;0;1;1;0;2048;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;2.021836e+00;5.438184e+02
0;dgemm;64;0;1;1;0;4096;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;7.995562e+00;1.375152e+02
1;dgemm;64;0;1;1;0;4096;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;7.951603e+00;1.382755e+02
2;dgemm;64;0;1;1;0;4096;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;7.951162e+00;1.382831e+02
3;dgemm;64;0;1;1;0;4096;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;7.972799e+00;1.379079e+02
0;dgemm;64;0;1;1;0;8192;111;111;8192;8192;8192;8192;8192;8192;4.892778e-01;-1.846424e-01;1649760492;596516649;1189641421;0.000000e+00;3.286084e+01;3.345963e+01
1;dgemm;64;0;1;1;0;8192;111;111;8192;8192;8192;8192;8192;8192;-2.410269e-01;4.000452e-01;783368690;1102520059;2044897763;0.000000e+00;3.282114e+01;3.350010e+01
2;dgemm;64;0;1;1;0;8192;111;111;8192;8192;8192;8192;8192;8192;4.141058e-01;-3.017109e-01;1540383426;304089172;1303455736;0.000000e+00;3.282373e+01;3.349746e+01
3;dgemm;64;0;1;1;0;8192;111;111;8192;8192;8192;8192;8192;8192;-3.054879e-01;-1.757242e-01;294702567;1726956429;336465782;0.000000e+00;3.283747e+01;3.348344e+01
