Id;threads;Q;gpus;nb;m;n;k;time;gflops
0;4;1;0;2048;8192;8192;8192;8.483130e+00;1.296036e+02
1;4;1;0;2048;8192;8192;8192;8.429331e+00;1.304308e+02
2;4;1;0;2048;8192;8192;8192;8.458663e+00;1.299785e+02
3;4;1;0;2048;8192;8192;8192;8.441658e+00;1.302404e+02
0;4;1;0;4096;8192;8192;8192;8.347376e+00;1.317114e+02
1;4;1;0;4096;8192;8192;8192;8.243067e+00;1.333781e+02
2;4;1;0;4096;8192;8192;8192;8.227857e+00;1.336247e+02
3;4;1;0;4096;8192;8192;8192;8.233828e+00;1.335278e+02
0;4;1;0;8192;8192;8192;8192;3.342344e+01;3.289442e+01
1;4;1;0;8192;8192;8192;8192;3.332006e+01;3.299647e+01
2;4;1;0;8192;8192;8192;8192;3.329286e+01;3.302343e+01
3;4;1;0;8192;8192;8192;8192;3.328369e+01;3.303253e+01
0;8;1;0;256;8192;8192;8192;5.610090e+00;1.959763e+02
1;8;1;0;256;8192;8192;8192;5.850362e+00;1.879276e+02
2;8;1;0;256;8192;8192;8192;5.641733e+00;1.948771e+02
3;8;1;0;256;8192;8192;8192;5.756703e+00;1.909851e+02
0;8;1;0;512;8192;8192;8192;4.921484e+00;2.233970e+02
1;8;1;0;512;8192;8192;8192;5.175001e+00;2.124530e+02
2;8;1;0;512;8192;8192;8192;4.908401e+00;2.239924e+02
3;8;1;0;512;8192;8192;8192;4.857015e+00;2.263622e+02
0;8;1;0;1024;8192;8192;8192;4.468604e+00;2.460376e+02
1;8;1;0;1024;8192;8192;8192;4.430299e+00;2.481649e+02
2;8;1;0;1024;8192;8192;8192;4.411071e+00;2.492466e+02
3;8;1;0;1024;8192;8192;8192;4.645807e+00;2.366531e+02
0;8;1;0;2048;8192;8192;8192;4.491015e+00;2.448098e+02
1;8;1;0;2048;8192;8192;8192;4.413850e+00;2.490897e+02
2;8;1;0;2048;8192;8192;8192;4.433749e+00;2.479717e+02
3;8;1;0;2048;8192;8192;8192;4.403706e+00;2.496635e+02
0;8;1;0;4096;8192;8192;8192;8.326285e+00;1.320450e+02
1;8;1;0;4096;8192;8192;8192;8.258459e+00;1.331295e+02
2;8;1;0;4096;8192;8192;8192;8.226987e+00;1.336388e+02
3;8;1;0;4096;8192;8192;8192;8.236436e+00;1.334855e+02
0;8;1;0;8192;8192;8192;8192;3.315909e+01;3.315665e+01
1;8;1;0;8192;8192;8192;8192;3.311129e+01;3.320452e+01
2;8;1;0;8192;8192;8192;8192;3.299768e+01;3.331884e+01
3;8;1;0;8192;8192;8192;8192;3.301213e+01;3.330426e+01
0;16;1;0;256;8192;8192;8192;3.112723e+00;3.532099e+02
1;16;1;0;256;8192;8192;8192;3.249583e+00;3.383341e+02
2;16;1;0;256;8192;8192;8192;3.380862e+00;3.251965e+02
3;16;1;0;256;8192;8192;8192;3.499979e+00;3.141289e+02
0;16;1;0;512;8192;8192;8192;2.614875e+00;4.204578e+02
1;16;1;0;512;8192;8192;8192;2.688622e+00;4.089249e+02
2;16;1;0;512;8192;8192;8192;2.732409e+00;4.023719e+02
3;16;1;0;512;8192;8192;8192;2.790281e+00;3.940264e+02
0;16;1;0;1024;8192;8192;8192;2.642688e+00;4.160326e+02
1;16;1;0;1024;8192;8192;8192;2.607413e+00;4.216611e+02
2;16;1;0;1024;8192;8192;8192;2.655218e+00;4.140693e+02
3;16;1;0;1024;8192;8192;8192;2.668115e+00;4.120679e+02
0;16;1;0;2048;8192;8192;8192;2.505236e+00;4.388587e+02
1;16;1;0;2048;8192;8192;8192;2.497639e+00;4.401935e+02
2;16;1;0;2048;8192;8192;8192;2.545445e+00;4.319262e+02
3;16;1;0;2048;8192;8192;8192;2.489287e+00;4.416705e+02
0;16;1;0;4096;8192;8192;8192;8.369746e+00;1.313594e+02
1;16;1;0;4096;8192;8192;8192;8.286108e+00;1.326853e+02
2;16;1;0;4096;8192;8192;8192;8.212507e+00;1.338744e+02
3;16;1;0;4096;8192;8192;8192;8.257851e+00;1.331393e+02
0;16;1;0;8192;8192;8192;8192;3.314314e+01;3.317261e+01
1;16;1;0;8192;8192;8192;8192;3.299418e+01;3.332238e+01
2;16;1;0;8192;8192;8192;8192;3.300404e+01;3.331243e+01
3;16;1;0;8192;8192;8192;8192;3.305553e+01;3.326053e+01
0;32;1;0;256;8192;8192;8192;2.493163e+00;4.409838e+02
1;32;1;0;256;8192;8192;8192;2.632137e+00;4.177004e+02
2;32;1;0;256;8192;8192;8192;2.963199e+00;3.710330e+02
3;32;1;0;256;8192;8192;8192;3.313697e+00;3.317879e+02
0;32;1;0;512;8192;8192;8192;1.667476e+00;6.593466e+02
1;32;1;0;512;8192;8192;8192;1.693691e+00;6.491411e+02
2;32;1;0;512;8192;8192;8192;1.619878e+00;6.787204e+02
3;32;1;0;512;8192;8192;8192;1.624580e+00;6.767561e+02
0;32;1;0;1024;8192;8192;8192;1.861894e+00;5.904978e+02
