Id;threads;Q;gpus;nb;m;n;k;time;gflops
0;36;2;0;500;14000;14000;14000;9.810015e+00;5.594083e+02
1;36;2;0;500;14000;14000;14000;8.568701e+00;6.404476e+02
0;36;2;0;560;14000;14000;14000;8.388525e+00;6.542037e+02
1;36;2;0;560;14000;14000;14000;7.179532e+00;7.643679e+02
0;36;2;0;700;14000;14000;14000;6.607367e+00;8.305584e+02
1;36;2;0;700;14000;14000;14000;5.363114e+00;1.023250e+03
0;36;2;0;875;14000;14000;14000;5.091388e+00;1.077860e+03
1;36;2;0;875;14000;14000;14000;4.863837e+00;1.128287e+03
0;36;2;0;1000;14000;14000;14000;5.018606e+00;1.093492e+03
1;36;2;0;1000;14000;14000;14000;4.173929e+00;1.314781e+03
0;36;2;0;1400;14000;14000;14000;3.884438e+00;1.412766e+03
1;36;2;0;1400;14000;14000;14000;3.650080e+00;1.503475e+03
0;36;2;0;1750;14000;14000;14000;4.511321e+00;1.216452e+03
1;36;2;0;1750;14000;14000;14000;3.868410e+00;1.418620e+03
0;36;2;0;2000;14000;14000;14000;5.087583e+00;1.078666e+03
1;36;2;0;2000;14000;14000;14000;4.889137e+00;1.122448e+03
0;36;2;0;2800;14000;14000;14000;8.193802e+00;6.697506e+02
1;36;2;0;2800;14000;14000;14000;8.272426e+00;6.633851e+02
0;36;2;0;3500;14000;14000;14000;1.107680e+01;4.954323e+02
1;36;2;0;3500;14000;14000;14000;1.093898e+01;5.016742e+02
0;36;2;0;7000;14000;14000;14000;2.930399e+01;1.872715e+02
1;36;2;0;7000;14000;14000;14000;2.963337e+01;1.851900e+02
0;36;2;0;14000;14000;14000;14000;7.476186e+01;7.340379e+01
1;36;2;0;14000;14000;14000;14000;7.445743e+01;7.370392e+01
