Id;threads;Q;gpus;nb;m;n;k;time;gflops
1;32;1;0;2048;8192;8192;8192;5.477377e+00;2.007246e+02
2;32;1;0;2048;8192;8192;8192;5.468726e+00;2.010422e+02
3;32;1;0;2048;8192;8192;8192;5.409495e+00;2.032435e+02
0;32;1;0;4096;8192;8192;8192;1.634239e+01;6.727562e+01
1;32;1;0;4096;8192;8192;8192;1.632214e+01;6.735910e+01
2;32;1;0;4096;8192;8192;8192;1.621703e+01;6.779566e+01
3;32;1;0;4096;8192;8192;8192;1.621335e+01;6.781105e+01
0;64;1;0;256;8192;8192;8192;8.185296e+00;1.343195e+02
1;64;1;0;256;8192;8192;8192;5.113248e+00;2.150188e+02
2;64;1;0;256;8192;8192;8192;6.063965e+00;1.813078e+02
3;64;1;0;256;8192;8192;8192;4.573158e+00;2.404125e+02
0;64;1;0;512;8192;8192;8192;3.134640e+00;3.507402e+02
1;64;1;0;512;8192;8192;8192;2.131723e+00;5.157539e+02
2;64;1;0;512;8192;8192;8192;2.063306e+00;5.328558e+02
3;64;1;0;512;8192;8192;8192;2.050397e+00;5.362106e+02
0;64;1;0;1024;8192;8192;8192;2.288824e+00;4.803536e+02
1;64;1;0;1024;8192;8192;8192;2.046868e+00;5.371351e+02
2;64;1;0;1024;8192;8192;8192;1.989387e+00;5.526548e+02
3;64;1;0;1024;8192;8192;8192;2.025987e+00;5.426712e+02
0;64;1;0;2048;8192;8192;8192;5.668893e+00;1.939434e+02
1;64;1;0;2048;8192;8192;8192;5.485752e+00;2.004182e+02
2;64;1;0;2048;8192;8192;8192;5.489541e+00;2.002799e+02
3;64;1;0;2048;8192;8192;8192;5.525397e+00;1.989802e+02
0;64;1;0;4096;8192;8192;8192;1.642822e+01;6.692414e+01
1;64;1;0;4096;8192;8192;8192;1.636477e+01;6.718364e+01
2;64;1;0;4096;8192;8192;8192;1.630117e+01;6.744575e+01
3;64;1;0;4096;8192;8192;8192;1.623000e+01;6.774150e+01
